poi_id,weight,infra_distance,observed_distance,trip_mode,tracker_id,journey_distance
41,0.00282485875706214689,1330,1300,FOOT,20017216,26900
110,0.00301204819277108434,4980,5000,BIKE,20191117,51500
15,0.01010101010101010101,420,420,BIKE,20017099,18020
107,0.00288184438040345821,1160,1200,FOOT,10014624,14120
110,0.00301204819277108434,3440,3400,BIKE,20259656,15600
110,0.00301204819277108434,1870,1900,METRO,20191117,53400
16,0.01030927835051546392,1880,1900,METRO,20293146,24270
41,0.00282485875706214689,1520,1500,BIKE,20017216,25300
7,0.00480769230769230769,940,940,FOOT,10007213,10590
15,0.00636942675159235669,13950,14000,TRAIN,20040083,19820
41,0.00282485875706214689,1590,1600,FOOT,20017216,27300
18,0.00381679389312977099,500,500,FOOT,20099143,32180
41,0.01388888888888888889,1470,1500,FOOT,20003432,31740
16,0.01030927835051546392,2660,2700,BIKE,20293146,24820
68,0.00427350427350427350,700,700,BIKE,20060526,23300
95,0.00338983050847457627,750,750,BIKE,20271902,23650
68,0.00427350427350427350,680,680,BIKE,20060526,23580
86,0.00285714285714285714,3190,3200,BIKE,20241408,34360
39,0.00398406374501992032,3550,3600,BUS,20273599,29100
110,0.00381679389312977099,3920,3900,BIKE,20057080,133300
41,0.00684931506849315068,1260,1300,BIKE,10069922,39300
9,0.00330033003300330033,2890,2900,BIKE,20222209,140060
110,0.00301204819277108434,1130,1100,CAR,20259656,17000
15,0.00313479623824451411,550,550,FOOT,20268808,42210
26,0.00869565217391304348,6310,6300,BIKE,20224838,15600
110,0.00301204819277108434,1090,1100,FOOT,20259656,18900
41,0.00282485875706214689,1400,1400,BIKE,20017216,26900
110,0.00301204819277108434,1090,1100,TRAM,20259656,17000
41,0.00684931506849315068,1290,1300,BIKE,10069922,39200
91,0.00448430493273542601,9200,9200,BUS,20276478,26100
110,0.00301204819277108434,540,540,FOOT,20259656,15640
18,0.00283286118980169972,760,760,FOOT,10044341,37860
15,0.00315457413249211356,1930,1900,BIKE,10039351,31690
68,0.00427350427350427350,690,690,FOOT,20060526,23090
69,0.00367647058823529412,2130,2100,FOOT,20250705,33200
115,0.00280112044817927171,3480,3500,BUS,20268235,27300
41,0.00684931506849315068,1630,1600,BIKE,10069922,39000
41,0.00282485875706214689,1130,1100,BIKE,20017216,24620
14,0.01098901098901098901,2130,2100,BIKE,20213314,35400
110,0.00301204819277108434,1120,1100,TRAM,20259656,19000
49,0.00338983050847457627,790,790,BIKE,20087543,21790
41,0.00282485875706214689,1400,1400,BIKE,20017216,24600
102,0.00869565217391304348,4280,4300,BUS,20160715,37300
41,0.00684931506849315068,870,870,BIKE,10069922,38600
57,0.00436681222707423581,4560,4600,BUS,10022617,27390
26,0.00444444444444444444,7500,7500,LIGHTRAIL,20269919,46500
86,0.00285714285714285714,4240,4200,BIKE,20241408,34600
7,0.00515463917525773196,3050,3000,BUS,20226912,224300
110,0.00301204819277108434,3780,3800,BIKE,20259656,16100
13,0.00448430493273542601,4710,4700,BUS,20276478,31800
88,0.00299401197604790419,530,530,FOOT,10050779,9000
41,0.00684931506849315068,910,910,BIKE,10069922,39090
38,0.00561797752808988764,6920,6900,UNKNOWN,10077422,94300
110,0.00301204819277108434,1380,1400,BIKE,20191117,52900
61,0.00740740740740740741,7200,7200,BUS,10045875,126600
44,0.00943396226415094340,590,590,FOOT,10026330,72290
110,0.00301204819277108434,1360,1400,TRAM,20259656,18300
89,0.00311526479750778816,900,900,FOOT,10005989,64220
26,0.01111111111111111111,18450,18400,CAR,20246785,116160
15,0.00444444444444444444,22650,22600,TRAIN,20269919,24300
7,0.00480769230769230769,940,940,FOOT,10007213,10540
41,0.00311526479750778816,1810,1800,FOOT,10006279,56200
95,0.00512820512820512821,1220,1200,FOOT,10080564,24200
41,0.00684931506849315068,1830,1800,BIKE,10069922,42700
41,0.00684931506849315068,1250,1200,BIKE,10069922,39300
18,0.01960784313725490196,860,860,FOOT,20035880,67060
91,0.00448430493273542601,2910,2900,BUS,20276478,28500
16,0.00512820512820512821,2830,2800,TRAM,20191499,59700
110,0.00301204819277108434,520,520,FOOT,20191117,48620
14,0.00413223140495867769,2540,2500,BUS,20275061,199500
110,0.00301204819277108434,1120,1100,TRAM,20259656,17000
110,0.00301204819277108434,3780,3800,BIKE,20259656,18090
41,0.00282485875706214689,1370,1400,BIKE,20017216,26900
88,0.00299401197604790419,560,560,FOOT,10050779,9300
41,0.01388888888888888889,1510,1500,FOOT,20003432,31570
88,0.00299401197604790419,950,950,FOOT,10050779,9240
23,0.00694444444444444444,3510,3500,CAR,10009272,25030
16,0.01030927835051546392,1910,1900,METRO,20293146,20800
44,0.00636942675159235669,720,720,FOOT,10081640,22800
16,0.01030927835051546392,460,460,FOOT,20293146,20860
3,0.00729927007299270073,1220,1200,FOOT,20129754,60390
110,0.00301204819277108434,1160,1200,TRAM,20259656,19000
110,0.00301204819277108434,1140,1100,TRAM,20259656,16900
86,0.00303030303030303030,3520,3500,CAR,20275943,64700
16,0.00289017341040462428,1170,1200,BIKE,20073830,26700
41,0.00282485875706214689,1470,1500,BIKE,20017216,27440
110,0.00301204819277108434,1190,1200,BIKE,20259656,17200
41,0.00282485875706214689,1390,1400,FOOT,20017216,27000
7,0.00480769230769230769,980,980,FOOT,10007213,11580
110,0.00301204819277108434,1250,1200,TRAM,20259656,17500
38,0.00561797752808988764,5300,5300,BIKE,10077422,91600
86,0.00285714285714285714,3450,3400,BIKE,20241408,35900
110,0.00675675675675675676,3050,3000,BIKE,10062750,45600
91,0.00448430493273542601,2970,3000,CAR,20276478,117000
110,0.00301204819277108434,1120,1100,CAR,20259656,16900
110,0.00301204819277108434,520,520,FOOT,20191117,51320
39,0.01298701298701298701,3500,3500,CAR,20067172,14300
86,0.00285714285714285714,3120,3100,BIKE,20241408,33850
110,0.00301204819277108434,4280,4300,BIKE,20259656,18900
95,0.00454545454545454545,360,360,FOOT,10015633,23460
95,0.00454545454545454545,360,360,FOOT,10015633,23460
110,0.00301204819277108434,1360,1400,TRAM,20259656,19400
110,0.00301204819277108434,1070,1100,BIKE,20259656,17700
41,0.00684931506849315068,1290,1300,BIKE,10069922,39100
110,0.00301204819277108434,1360,1400,TRAM,20259656,19300
86,0.00285714285714285714,2990,3000,BIKE,20241408,33600
41,0.00684931506849315068,1320,1300,BIKE,10069922,38900
110,0.00301204819277108434,510,510,CAR,20191117,51910
18,0.00704225352112676056,790,790,FOOT,10021885,107990
110,0.00301204819277108434,530,530,FOOT,20259656,16930
110,0.00301204819277108434,620,620,FOOT,20259656,18320
110,0.00301204819277108434,1080,1100,TRAM,20259656,16900
42,0.00301204819277108434,570,570,BIKE,20191117,43870
7,0.00480769230769230769,910,910,BIKE,10007213,11510
107,0.00288184438040345821,860,860,FOOT,10014624,13800
15,0.00636942675159235669,1050,1000,FOOT,20040083,20790
26,0.00444444444444444444,41940,41900,TRAIN,20269919,43700
18,0.00313479623824451411,930,930,FOOT,20268808,46300
110,0.00301204819277108434,350,350,BIKE,20191117,55650
110,0.00301204819277108434,1390,1400,TRAM,20259656,18900
16,0.01030927835051546392,1210,1200,FOOT,20293146,25000
110,0.00675675675675675676,480,480,CAR,10062750,60680
41,0.00282485875706214689,1590,1600,BIKE,20017216,27800
51,0.00346020761245674740,6160,6200,CAR,20039089,24280
110,0.00675675675675675676,640,640,BIKE,10062750,46640
9,0.00294985250737463127,3370,3400,CAR,20269206,140000
107,0.00288184438040345821,1020,1000,FOOT,10014624,13690
7,0.00480769230769230769,890,890,FOOT,10007213,10890
42,0.00301204819277108434,340,340,FOOT,20191117,40540
95,0.00377358490566037736,3710,3700,CAR,20262159,47400
110,0.00675675675675675676,3060,3100,FOOT,10062750,74250
110,0.00301204819277108434,3450,3400,BIKE,20259656,19720
69,0.00367647058823529412,1190,1200,FOOT,20250705,33380
16,0.01030927835051546392,440,440,FOOT,20293146,25640
15,0.00444444444444444444,2190,2200,BIKE,20269919,15600
41,0.00282485875706214689,1350,1400,FOOT,20017216,27000
68,0.00427350427350427350,670,670,BIKE,20060526,22970
16,0.01030927835051546392,2360,2400,METRO,20293146,24960
110,0.00301204819277108434,520,520,FOOT,20191117,42520
110,0.00301204819277108434,3790,3800,BIKE,20259656,18200
44,0.00943396226415094340,490,490,FOOT,10026330,66690
110,0.00301204819277108434,7140,7100,CAR,20191117,53800
110,0.00301204819277108434,1040,1000,TRAM,20259656,17490
51,0.00409836065573770492,11750,11800,BUS,20126280,42480
14,0.00327868852459016393,2120,2100,FOOT,10043227,30290
49,0.02941176470588235294,2250,2200,FOOT,20044121,14230
110,0.00301204819277108434,1360,1400,TRAM,20259656,19500
30,0.00290697674418604651,3600,3600,BUS,20266815,20540
88,0.00367647058823529412,2980,3000,BIKE,20250705,33440
110,0.00301204819277108434,3630,3600,BIKE,20259656,15900
68,0.00427350427350427350,690,690,FOOT,20060526,23190
110,0.00301204819277108434,2230,2200,BIKE,20191117,53200
91,0.00448430493273542601,2890,2900,BUS,20276478,27100
110,0.00301204819277108434,2050,2000,FOOT,20191117,52300
110,0.00301204819277108434,490,490,FOOT,20191117,50890
89,0.00311526479750778816,8670,8700,BIKE,10006279,44000
110,0.00301204819277108434,450,450,FOOT,20259656,19850
15,0.00352112676056338028,23510,23500,TRAIN,20274403,23500
18,0.00283286118980169972,740,740,FOOT,10044341,33210
7,0.00480769230769230769,970,970,FOOT,10007213,9900
15,0.00313479623824451411,340,340,FOOT,20268808,40240
15,0.00636942675159235669,360,360,FOOT,20040083,20130
110,0.00549450549450549451,1310,1300,FOOT,20286040,34500
7,0.00480769230769230769,940,940,FOOT,10007213,11640
14,0.00387596899224806202,1750,1800,BUS,10004011,62700
86,0.00285714285714285714,3150,3200,BIKE,20241408,34230
86,0.00285714285714285714,3220,3200,BIKE,20241408,34150
110,0.00301204819277108434,3860,3900,FOOT,20191117,51000
110,0.00301204819277108434,460,460,FOOT,20259656,20060
68,0.00427350427350427350,660,660,FOOT,20060526,22960
73,0.00409836065573770492,2860,2900,BIKE,20113749,21220
7,0.00353356890459363958,940,940,CAR,20225365,25400
110,0.00301204819277108434,700,700,FOOT,20191117,52310
110,0.00301204819277108434,550,550,FOOT,20191117,50950
68,0.00427350427350427350,710,710,FOOT,20060526,23310
39,0.00432900432900432900,3020,3000,CAR,20279682,10500
110,0.00301204819277108434,1140,1100,TRAM,20259656,17460
15,0.00636942675159235669,14840,14800,TRAIN,20040083,21040
95,0.00564971751412429379,4210,4200,CAR,20267757,88420
72,0.01190476190476190476,2540,2500,BUS,20116439,19800
110,0.00675675675675675676,450,450,BIKE,10062750,46750
110,0.00301204819277108434,500,500,FOOT,20191117,51300
41,0.00282485875706214689,1430,1400,BIKE,20017216,27100
42,0.00301204819277108434,2350,2400,METRO,20191117,44700
86,0.00285714285714285714,2850,2800,BIKE,20241408,33910
86,0.00285714285714285714,3340,3300,BIKE,20241408,33700
41,0.00282485875706214689,1630,1600,BIKE,20017216,28110
51,0.00344827586206896552,12190,12200,BUS,20035205,119200
16,0.01030927835051546392,21830,21800,TRAIN,20293146,25640
76,0.00452488687782805430,18200,18200,TRAIN,20284605,18200
41,0.00282485875706214689,540,540,FOOT,20017216,27140
64,0.00294985250737463127,250,250,BIKE,20098815,29350
61,0.00740740740740740741,8760,8800,BUS,10045875,133800
41,0.00282485875706214689,1530,1500,FOOT,20017216,27200
26,0.00869565217391304348,5810,5800,BIKE,20224838,15100
41,0.00282485875706214689,1390,1400,FOOT,20017216,27400
86,0.00285714285714285714,3170,3200,BIKE,20241408,71530
49,0.00495049504950495050,720,720,FOOT,10039830,14020
7,0.00480769230769230769,980,980,FOOT,10007213,11580
86,0.00285714285714285714,3140,3100,BIKE,20241408,33500
38,0.00561797752808988764,7280,7300,BIKE,10077422,94900
15,0.00483091787439613527,39750,39800,TRAIN,10014326,49900
107,0.00288184438040345821,1060,1100,FOOT,10014624,13990
110,0.00434782608695652174,700,700,FOOT,20265535,48890
15,0.00406504065040650407,560,560,FOOT,20096607,23660
16,0.00512820512820512821,3180,3200,BIKE,20191499,60060
44,0.00429184549356223176,240,240,FOOT,10034939,51140
41,0.00295857988165680473,470,470,FOOT,20259657,31770
91,0.00448430493273542601,2890,2900,BUS,20276478,27300
93,0.00333333333333333333,1300,1300,FOOT,20224440,27300
91,0.00448430493273542601,6710,6700,BUS,20276478,25400
43,0.00518134715025906736,1510,1500,FOOT,10038654,51600
93,0.00333333333333333333,1300,1300,FOOT,20224440,23200
110,0.00675675675675675676,920,920,BIKE,10062750,46080
42,0.00301204819277108434,2730,2700,METRO,20191117,44500
41,0.00282485875706214689,1380,1400,BIKE,20017216,27700
16,0.01428571428571428571,2260,2300,FOOT,20281874,137000
39,0.01351351351351351351,2450,2400,BIKE,20173863,20680
18,0.00684931506849315068,4700,4700,CAR,10069922,50400
7,0.00480769230769230769,930,930,FOOT,10007213,11530
6,0.01041666666666666667,1840,1800,CAR,10085606,12790
110,0.00675675675675675676,3230,3200,BIKE,10062750,59600
7,0.00480769230769230769,930,930,FOOT,10007213,11730
15,0.00636942675159235669,13900,13900,TRAIN,20040083,19770
38,0.00561797752808988764,7830,7800,BIKE,10077422,96600
86,0.00285714285714285714,3340,3300,BIKE,20241408,34000
15,0.00636942675159235669,330,330,FOOT,20040083,20090
41,0.00282485875706214689,1290,1300,FOOT,20017216,27500
13,0.00448430493273542601,6960,7000,BUS,20276478,34100
26,0.00384615384615384615,6820,6800,LIGHTRAIL,20033619,31930
16,0.01030927835051546392,2480,2500,FOOT,20293146,25810
91,0.00448430493273542601,3080,3100,BUS,20276478,27900
7,0.00480769230769230769,960,960,FOOT,10007213,11740
39,0.00398406374501992032,3550,3600,BUS,20273599,29000
41,0.01388888888888888889,1400,1400,FOOT,20003432,31670
38,0.00561797752808988764,5080,5100,BIKE,10077422,101000
110,0.00549450549450549451,1350,1400,FOOT,20286040,35300
41,0.00684931506849315068,1230,1200,BIKE,10069922,39100
16,0.01724137931034482759,160,160,FOOT,20257151,57760
110,0.00301204819277108434,3720,3700,BIKE,20259656,19220
72,0.00331125827814569536,2230,2200,BIKE,10082574,41050
41,0.00311526479750778816,1450,1400,BIKE,10006279,40600
49,0.00497512437810945274,2420,2400,TRAIN,10049978,24320
18,0.00313479623824451411,920,920,FOOT,20268808,64360
44,0.00943396226415094340,410,410,FOOT,10026330,96210
16,0.01724137931034482759,11170,11200,METRO,20257151,60790
42,0.00301204819277108434,340,340,FOOT,20191117,44140
39,0.00398406374501992032,3340,3300,BUS,20273599,29000
110,0.00675675675675675676,3580,3600,METRO,10062750,47030
107,0.00288184438040345821,1080,1100,FOOT,10014624,14460
110,0.00301204819277108434,320,320,FOOT,20191117,51320
41,0.00684931506849315068,1520,1500,BIKE,10069922,39500
7,0.00480769230769230769,880,880,FOOT,10007213,11780
88,0.00299401197604790419,720,720,FOOT,10050779,9330
107,0.00288184438040345821,800,800,BIKE,10014624,14300
49,0.00338983050847457627,770,770,FOOT,20087543,23270
41,0.00282485875706214689,1370,1400,FOOT,20017216,27700
42,0.00301204819277108434,3240,3200,CAR,20191117,45500
69,0.00367647058823529412,1940,1900,FOOT,20250705,33410
110,0.00675675675675675676,730,730,BIKE,10062750,46330
110,0.00301204819277108434,1120,1100,TRAM,20259656,17100
7,0.00480769230769230769,930,930,FOOT,10007213,11030
107,0.00288184438040345821,1150,1200,FOOT,10014624,14450
41,0.01851851851851851852,1540,1500,FOOT,10044798,56300
110,0.00301204819277108434,1030,1000,TRAM,20259656,16900
14,0.00359712230215827338,2200,2200,BUS,20273800,27700
107,0.00288184438040345821,1090,1100,FOOT,10014624,13500
41,0.00315457413249211356,620,620,FOOT,10076435,39420
39,0.00398406374501992032,3460,3500,CAR,20273599,29000
39,0.01351351351351351351,640,640,FOOT,20173863,20680
32,0.00364963503649635036,4870,4900,BIKE,20040092,73000
41,0.00684931506849315068,1260,1300,BIKE,10069922,39370
86,0.00285714285714285714,3660,3700,BIKE,20241408,33300
34,0.00657894736842105263,5940,5900,BUS,20267538,25200
110,0.00301204819277108434,3550,3600,BIKE,20259656,17900
91,0.00448430493273542601,2760,2800,BUS,20276478,27100
68,0.00330033003300330033,760,760,FOOT,20225450,37240
95,0.00338983050847457627,2910,2900,BIKE,20271902,23650
26,0.01111111111111111111,6580,6600,BIKE,20246785,47740
68,0.00427350427350427350,730,730,BIKE,20060526,24730
110,0.00301204819277108434,1130,1100,UNKNOWN,20259656,17000
110,0.00301204819277108434,1090,1100,TRAM,20259656,17300
41,0.00684931506849315068,1110,1100,BIKE,10069922,39290
86,0.00285714285714285714,3250,3200,BIKE,20241408,34030
15,0.00636942675159235669,13960,14000,TRAIN,20040083,22570
15,0.00636942675159235669,13960,14000,TRAIN,20040083,20060
41,0.00684931506849315068,1270,1300,BIKE,10069922,39000
39,0.00398406374501992032,3540,3500,BUS,20273599,29400
15,0.00352112676056338028,380,380,FOOT,20274403,26580
110,0.00301204819277108434,1360,1400,FOOT,20259656,17200
16,0.01030927835051546392,2170,2200,METRO,20293146,24460
41,0.00684931506849315068,1500,1500,BIKE,10069922,39300
110,0.00549450549450549451,1260,1300,FOOT,20286040,35100
86,0.00285714285714285714,3340,3300,BIKE,20241408,34070
102,0.02439024390243902439,350,350,FOOT,20023454,206270
91,0.00448430493273542601,2880,2900,BUS,20276478,27000
15,0.00398406374501992032,450,450,BIKE,10013858,4160
93,0.00333333333333333333,1300,1300,FOOT,20224440,27500
110,0.00301204819277108434,1380,1400,TRAM,20259656,19420
41,0.00282485875706214689,1420,1400,BIKE,20017216,27800
110,0.00549450549450549451,1310,1300,FOOT,20286040,34800
68,0.00427350427350427350,700,700,BIKE,20060526,23000
76,0.00295857988165680473,370,370,FOOT,20259657,32230
91,0.00448430493273542601,2860,2900,BUS,20276478,27300
110,0.00301204819277108434,1090,1100,TRAM,20259656,18500
49,0.00338983050847457627,780,780,BUS,20087543,26080
80,0.01063829787234042553,950,950,FOOT,20021809,9340
110,0.00301204819277108434,320,320,FOOT,20259656,19320
23,0.00694444444444444444,3140,3100,CAR,10009272,23890
26,0.00341296928327645051,6840,6800,LIGHTRAIL,10059858,56050
95,0.00454545454545454545,4180,4200,BUS,10015633,25740
41,0.00295857988165680473,490,490,FOOT,20259657,17990
41,0.00282485875706214689,440,440,FOOT,20017216,26840
86,0.00285714285714285714,3070,3100,BIKE,20241408,34630
16,0.01030927835051546392,1340,1300,METRO,20293146,27240
29,0.00454545454545454545,3610,3600,BUS,10050512,29700
110,0.00301204819277108434,510,510,FOOT,20259656,15910
51,0.00344827586206896552,11710,11700,BUS,20035205,119100
95,0.00335570469798657718,160,160,FOOT,20043650,50860
95,0.00335570469798657718,160,160,FOOT,20043650,50860
41,0.00282485875706214689,440,440,FOOT,20017216,27060
16,0.00438596491228070175,320,320,FOOT,20000941,84410
41,0.00282485875706214689,1410,1400,BIKE,20017216,27100
91,0.00448430493273542601,2720,2700,CAR,20276478,28300
68,0.00427350427350427350,1420,1400,BIKE,20060526,23100
110,0.00301204819277108434,3900,3900,METRO,20191117,48600
110,0.00301204819277108434,530,530,FOOT,20191117,54830
110,0.00301204819277108434,1150,1200,UNKNOWN,20259656,17100
38,0.00561797752808988764,5320,5300,BIKE,10077422,94610
69,0.00367647058823529412,2010,2000,FOOT,20250705,33300
110,0.00301204819277108434,570,570,FOOT,20259656,16470
7,0.00480769230769230769,960,960,FOOT,10007213,12090
18,0.00283286118980169972,730,730,FOOT,10044341,37690
86,0.00285714285714285714,3120,3100,BIKE,20241408,34490
91,0.00448430493273542601,2720,2700,BUS,20276478,28000
110,0.00301204819277108434,4090,4100,CAR,20191117,52300
110,0.00549450549450549451,1400,1400,FOOT,20286040,34800
7,0.00480769230769230769,860,860,FOOT,10007213,10560
110,0.00549450549450549451,1020,1000,FOOT,20286040,35900
86,0.00285714285714285714,3180,3200,BIKE,20241408,34510
95,0.00512820512820512821,400,400,FOOT,10080564,25330
95,0.00512820512820512821,400,400,FOOT,10080564,25330
95,0.00512820512820512821,1860,1900,CAR,10080564,25330
93,0.00333333333333333333,1210,1200,FOOT,20224440,27400
41,0.00684931506849315068,1220,1200,BIKE,10069922,42200
18,0.00369003690036900369,850,850,FOOT,20269990,32980
30,0.00290697674418604651,3100,3100,CAR,20266815,19880
76,0.00311526479750778816,440,440,FOOT,20278519,19640
86,0.00285714285714285714,3180,3200,BIKE,20241408,33890
49,0.00275482093663911846,2770,2800,BUS,10084931,249100
110,0.00301204819277108434,3400,3400,METRO,20259656,16270
107,0.00413223140495867769,1690,1700,BUS,20278723,20750
42,0.00301204819277108434,2840,2800,CAR,20191117,50000
15,0.00406504065040650407,730,730,FOOT,20096607,24790
110,0.00301204819277108434,1120,1100,CAR,20259656,17100
15,0.00406504065040650407,700,700,FOOT,20096607,23660
110,0.00301204819277108434,1150,1200,UNKNOWN,20259656,17100
86,0.00285714285714285714,3380,3400,BIKE,20241408,34920
41,0.00311526479750778816,1620,1600,BIKE,10006279,125710
15,0.00280898876404494382,15630,15600,TRAIN,20273398,97490
38,0.00561797752808988764,7450,7400,BIKE,10077422,95890
91,0.00448430493273542601,2740,2700,CAR,20276478,27100
110,0.00301204819277108434,6940,6900,METRO,20191117,56000
69,0.00367647058823529412,1940,1900,FOOT,20250705,33500
32,0.00291545189504373178,6310,6300,BIKE,20186268,28000
68,0.00427350427350427350,700,700,BIKE,20060526,23200
86,0.00285714285714285714,3270,3300,BIKE,20241408,34150
13,0.00448430493273542601,4420,4400,CAR,20276478,31700
18,0.02500000000000000000,770,770,BIKE,20223211,15170
110,0.00301204819277108434,1090,1100,TRAM,20259656,17000
38,0.00561797752808988764,7140,7100,BIKE,10077422,94600
9,0.00294985250737463127,3520,3500,CAR,20269206,140100
41,0.00684931506849315068,860,860,BIKE,10069922,39660
15,0.00636942675159235669,13970,14000,TRAIN,20040083,19920
41,0.00315457413249211356,1380,1400,FOOT,10076435,42300
41,0.00295857988165680473,610,610,FOOT,20259657,16710
110,0.00301204819277108434,4160,4200,METRO,20191117,51300
110,0.00675675675675675676,710,710,FOOT,10062750,45530
69,0.00367647058823529412,2860,2900,BIKE,20250705,34200
7,0.00480769230769230769,920,920,FOOT,10007213,11620
16,0.01030927835051546392,1350,1400,METRO,20293146,27520
86,0.00285714285714285714,3340,3300,BIKE,20241408,34400
38,0.00561797752808988764,6780,6800,BIKE,10077422,93900
41,0.00282485875706214689,1310,1300,FOOT,20017216,27100
86,0.00787401574803149606,730,730,BIKE,20156236,66680
76,0.00295857988165680473,370,370,FOOT,20259657,31770
91,0.00448430493273542601,2730,2700,CAR,20276478,27000
14,0.00294117647058823529,2120,2100,CAR,20239604,209200
30,0.00290697674418604651,480,480,FOOT,20266815,19880
30,0.00290697674418604651,480,480,FOOT,20266815,19880
15,0.00315457413249211356,420,420,BIKE,10039351,31690
7,0.00480769230769230769,960,960,FOOT,10007213,12710
110,0.00301204819277108434,3670,3700,BIKE,20259656,18600
41,0.00684931506849315068,1640,1600,BIKE,10069922,43170
7,0.00480769230769230769,970,970,FOOT,10007213,11570
107,0.00288184438040345821,1100,1100,FOOT,10014624,14090
41,0.00282485875706214689,1360,1400,BIKE,20017216,27000
110,0.00301204819277108434,870,870,BIKE,20191117,53170
110,0.00301204819277108434,3480,3500,BIKE,20191117,48600
95,0.00425531914893617021,4000,4000,BUS,20155119,30710
13,0.00448430493273542601,6880,6900,BUS,20276478,33600
7,0.00480769230769230769,970,970,FOOT,10007213,12170
95,0.00377358490566037736,4170,4200,CAR,20262159,47900
110,0.00301204819277108434,560,560,FOOT,20259656,20460
16,0.01030927835051546392,2430,2400,METRO,20293146,24670
91,0.00448430493273542601,3070,3100,CAR,20276478,27600
16,0.00438596491228070175,1980,2000,FOOT,20000941,81900
95,0.00335570469798657718,4300,4300,CAR,20096336,181480
29,0.00454545454545454545,1880,1900,FOOT,10050512,28200
104,0.00295857988165680473,10620,10600,CAR,20272886,29400
49,0.00497512437810945274,370,370,FOOT,10049978,25270
7,0.00480769230769230769,950,950,FOOT,10007213,12150
110,0.00301204819277108434,520,520,FOOT,20191117,55420
32,0.01351351351351351351,1500,1500,FOOT,20236861,55000
39,0.00398406374501992032,3610,3600,BUS,20273599,29200
15,0.00398406374501992032,410,410,FOOT,10013858,3890
110,0.00301204819277108434,530,530,FOOT,20191117,52530
15,0.00409836065573770492,720,720,BUS,20113749,21220
110,0.00301204819277108434,490,490,FOOT,20191117,54690
110,0.00675675675675675676,550,550,FOOT,10062750,47250
86,0.00285714285714285714,3360,3400,BIKE,20241408,33800
107,0.00288184438040345821,1230,1200,BIKE,10014624,14310
110,0.00301204819277108434,1360,1400,TRAM,20259656,17900
106,0.00427350427350427350,2220,2200,FOOT,20257161,17000
95,0.01515151515151515152,2770,2800,CAR,20048142,78160
76,0.00295857988165680473,740,740,FOOT,20259657,33390
110,0.00301204819277108434,1080,1100,UNKNOWN,20259656,19200
110,0.00549450549450549451,1320,1300,FOOT,20286040,34600
15,0.00636942675159235669,13920,13900,TRAIN,20040083,19810
115,0.00769230769230769231,3540,3500,BUS,20031309,70400
68,0.00427350427350427350,690,690,FOOT,20060526,24490
86,0.00285714285714285714,2850,2800,BIKE,20241408,33920
110,0.00549450549450549451,1360,1400,FOOT,20286040,35000
110,0.00301204819277108434,490,490,FOOT,20191117,54890
86,0.00285714285714285714,3010,3000,BIKE,20241408,33500
107,0.00288184438040345821,780,780,FOOT,10014624,13590
68,0.00427350427350427350,850,850,BIKE,20060526,24350
110,0.00301204819277108434,1360,1400,TRAM,20259656,17200
95,0.00359712230215827338,3900,3900,BIKE,20273800,180180
84,0.00359712230215827338,3900,3900,BIKE,20273800,180180
89,0.00281690140845070423,3110,3100,BIKE,20188700,52820
15,0.00636942675159235669,270,270,FOOT,20040083,19980
91,0.00448430493273542601,2740,2700,BIKE,20276478,27900
7,0.00480769230769230769,930,930,FOOT,10007213,11630
44,0.00636942675159235669,810,810,FOOT,10081640,23300
44,0.00943396226415094340,690,690,FOOT,10026330,68690
86,0.00303030303030303030,620,620,FOOT,20275943,14250
110,0.00301204819277108434,1140,1100,UNKNOWN,20259656,18900
15,0.00636942675159235669,13950,14000,TRAIN,20040083,19960
86,0.00285714285714285714,3180,3200,BIKE,20241408,33970
110,0.00301204819277108434,530,530,FOOT,20191117,49330
16,0.01030927835051546392,720,720,FOOT,20293146,26430
16,0.01030927835051546392,720,720,FOOT,20293146,26430
69,0.00367647058823529412,1870,1900,FOOT,20250705,33100
91,0.00448430493273542601,2730,2700,CAR,20276478,29500
110,0.00301204819277108434,1130,1100,TRAM,20259656,19170
110,0.00301204819277108434,1360,1400,TRAM,20259656,17300
16,0.00283286118980169972,4750,4800,METRO,20073828,23900
18,0.00369003690036900369,790,790,FOOT,20269990,33390
39,0.00398406374501992032,3770,3800,BUS,20273599,30000
41,0.00282485875706214689,1330,1300,FOOT,20017216,26800
110,0.00301204819277108434,1110,1100,TRAM,20259656,18900
32,0.00291545189504373178,5200,5200,BIKE,20186268,27000
110,0.00301204819277108434,3560,3600,BIKE,20259656,18410
68,0.01123595505617977528,1280,1300,BIKE,20004254,17940
110,0.00301204819277108434,520,520,FOOT,20191117,54420
110,0.00301204819277108434,5210,5200,BIKE,20259656,18900
110,0.00301204819277108434,3500,3500,BIKE,20191117,54300
80,0.00321543408360128617,1050,1000,FOOT,10049976,25380
7,0.00480769230769230769,920,920,FOOT,10007213,11420
41,0.00295857988165680473,4090,4100,METRO,20259657,17100
89,0.00311526479750778816,8400,8400,BIKE,10006279,38200
76,0.00436681222707423581,830,830,FOOT,10030009,20510
110,0.00313479623824451411,520,520,FOOT,10077806,24420
41,0.00684931506849315068,1320,1300,BIKE,10069922,39300
7,0.00480769230769230769,910,910,FOOT,10007213,10810
49,0.00285714285714285714,2790,2800,BIKE,20241408,74600
